Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / AUD,Price / AUD,Compare At Price / AUD,Included / CAD,Price / CAD,Compare At Price / CAD,Included / GBP,Price / GBP,Compare At Price / GBP,Included / INR,Price / INR,Compare At Price / INR,Included / NLD,Price / NLD,Compare At Price / NLD,Status
vellanki-badusha,,,,,,,,,500gms,,,,,vellanki-badusha-1,500,,16,deny,manual,13,13.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/Badusha-720x400_13f9867a-4328-4934-b03b-52dfdb59beb3.jpg?v=1649734913,2,vellanki-badusha-cherrypick,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/Badusha-720x400_66a77c3b-2707-42f8-a3fe-3ea8bbcfb82f.jpg?v=1672859483,g,,,,,,,,,,,10.5,11,,352,,,11.5,12.5,
vellanki-badusha,,,,,,,,,1 Kg,,,,,vellanki-badusha-2,1000,,-1,deny,manual,24,24.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/Badusha-720x400.jpg?v=1654494246,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/Badusha-720x400_66a77c3b-2707-42f8-a3fe-3ea8bbcfb82f.jpg?v=1672859483,g,,,,,,,,,,,20.5,21,,697,,,22.5,22.5,
vellanki-badusha,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/Badusha-720x400_66a77c3b-2707-42f8-a3fe-3ea8bbcfb82f.jpg?v=1672859483,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vellanki-badam-halwa,Badam Halwa,"<div>
                        <h4>DESCRIPTION</h4>
                                <p>
                                This amazing sweet retains the goodness and richness of Badam. It has a blast of flavours in mouth and the kesar added on top makes it a true delicacy.

  
It is a great option for any celebration or for gifting purpose as well.
Ingredients: Badam, Ghee, Kesar, Elaichi powder
Shelf Life - 5days
                                </p>
                        
                    </div>",Vellanki Foods,,,"HSN:21069099, Sweets, Indian Sweets",TRUE,Size,250gms,,,,,vellanki-badam-halwa-0,250,,15,deny,manual,10,12.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC03241-min-720x400_178fb629-df1a-49ca-8813-36c41b175a49.jpg?v=1649734913,1,vellanki-badam-halwa-cherrypick,FALSE,Buy Vellanki Foods Badam Halwa Online | Cherrypick,,,,,,,,,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC03241-min-720x400_b97bbb46-62bf-4c6d-953b-6dc17d9eddd3.jpg?v=1672859049,g,,,TRUE,TRUE,,,TRUE,,,TRUE,8.5,11,TRUE,440,,TRUE,10.5,12,active
vellanki-badam-halwa,,,,,,,,,500gms,,,,,vellanki-badam-halwa-1,500,,-1,deny,manual,20,21,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC03241-min-720x400.jpg?v=1649734913,2,vellanki-badam-halwa-cherrypick,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC03241-min-720x400_b97bbb46-62bf-4c6d-953b-6dc17d9eddd3.jpg?v=1672859049,g,,,,,,,,,,,16.5,17.5,,882,,,18.5,20,
vellanki-badam-halwa,,,,,,,,,1 Kg,,,,,vellanki-badam-halwa-2,1000,,0,deny,manual,38,39.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC03241-min-720x400_bcfa5169-7687-497f-b716-58cf02581942.jpg?v=1654494249,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC03241-min-720x400_b97bbb46-62bf-4c6d-953b-6dc17d9eddd3.jpg?v=1672859049,g,,,,,,,,,,,33,34.5,,1758,,,37,37.5,
vellanki-badam-halwa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC03241-min-720x400_b97bbb46-62bf-4c6d-953b-6dc17d9eddd3.jpg?v=1672859049,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vellanki-badam-bite,Badam Bite,"<div>
                        <h4>DESCRIPTION</h4>
                                <p>
                                Goodness of Badam, made in to a bite sized papdi sweet is a hit at every occasion/celebration at home. 
Vellanki Foods Badam Bite is goint to be a sure hit with kids and adults alike.
                                </p>
                        <h4>INGREDIENTS</h4>
                                <ul>
                                  <li>Badam, Cahew, Pista, Sugar, Ghee, liquid glucose</li>
                                </ul>
                    </div>",Vellanki Foods,,,"HSN:21069099, Sweets, Indian Sweets",TRUE,Size,250gms,,,,,vellanki-badam-bite-0,250,,20,deny,manual,10,12.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC06689-min-720x400_e92bac3e-c996-48cf-bd92-b71cb601b9b2.jpg?v=1649734914,1,vellanki-badam-bite-cherrypick,FALSE,Buy Vellanki Foods Badam Bite Online | Cherrypick,,,,,,,,,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC06689-min-720x400_a12530c3-f788-45ff-87a1-57a5427e7e8b.jpg?v=1672859093,g,,,TRUE,TRUE,,,TRUE,,,TRUE,8.5,11,TRUE,440,,TRUE,10.5,12,active
vellanki-badam-bite,,,,,,,,,500gms,,,,,vellanki-badam-bite-1,500,,20,deny,manual,20,21,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC06689-min-720x400.jpg?v=1649734914,2,vellanki-badam-bite-cherrypick,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC06689-min-720x400_a12530c3-f788-45ff-87a1-57a5427e7e8b.jpg?v=1672859093,g,,,,,,,,,,,16.5,17.5,,882,,,18.5,20,
vellanki-badam-bite,,,,,,,,,1 Kg,,,,,vellanki-badam-bite-2,1000,,20,deny,manual,38,39.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC06689-min-720x400_d68450e8-13cb-4567-b6b3-d625d212ad80.jpg?v=1654494250,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC06689-min-720x400_a12530c3-f788-45ff-87a1-57a5427e7e8b.jpg?v=1672859093,g,,,,,,,,,,,33,34.5,,1758,,,37,37.5,
vellanki-badam-bite,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/DSC06689-min-720x400_a12530c3-f788-45ff-87a1-57a5427e7e8b.jpg?v=1672859093,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vellanki-avisaluflax-seedchikki,Avisalu(Flax Seed)Chikki,"<div>
                        <h4>DESCRIPTION</h4>
                                <p>
                                Flaxseeds are a good source of Lingans which have antioxidant properties and they are also rich in Omega-3 Fatty Acids properties. Need another reason to make Flaxseeds a part of your regular diet? We have two words for you - FlaxSeed Candy!


Vellanki foods brings to you all the health benefits of Flax Seeds and peanuts rolled into one delicious ball of Flaxseed chikki. Introduce your children to this traditional candy snack, and find them falling in love with a sweet, nutty part of your own childhood! Who knows, it may even become an alternative to chocolate! And try a piece yourself - let’s see if your teeth still have it in them to crack into this ball of wholesome goodness!

                                </p>
                        <h4>INGREDIENTS</h4>
                                <ul>
                                  <li>Flaxseeds, Peanuts, Jaggery,  Ghee .</li>
                                </ul>
                    </div>",Vellanki Foods,,,"HSN:21069099, Sweets, Indian Sweets",FALSE,Size,250gms,,,,,vellanki-avisalu(flax-seed)chikki-0,250,,18,deny,manual,6.5,9,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/VU0B2850-720x400.jpg?v=1649734915,1,vellanki-avisaluflax-seedchikki-cherrypick,FALSE,Buy Vellanki Foods Avisalu(Flax Seed)Chikki Online | Cherrypick,,,,,,,,,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/VU0B2850-720x400_8f0780ea-13d8-42db-a801-d202fe2f60e9.jpg?v=1672859052,g,,,TRUE,TRUE,,,TRUE,,,TRUE,5.5,7.5,TRUE,180,,TRUE,7,8.5,active
vellanki-avisaluflax-seedchikki,,,,,,,,,500gms,,,,,vellanki-avisalu(flax-seed)chikki-1,500,,0,deny,manual,13,13.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/VU0B2850-720x400_da9b8a53-c748-40ef-8aa4-83e54af250f6.jpg?v=1654494262,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/VU0B2850-720x400_8f0780ea-13d8-42db-a801-d202fe2f60e9.jpg?v=1672859052,g,,,,,,,,,,,10.5,11,,362,,,11.5,12.5,
vellanki-avisaluflax-seedchikki,,,,,,,,,1 Kg,,,,,vellanki-avisalu(flax-seed)chikki-2,1000,,0,deny,manual,24,24.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/VU0B2850-720x400_512a593f-a930-4ba3-9668-115eace22cc9.jpg?v=1663793861,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/VU0B2850-720x400_8f0780ea-13d8-42db-a801-d202fe2f60e9.jpg?v=1672859052,g,,,,,,,,,,,21,21,,718,,,23,23,
vellanki-avisaluflax-seedchikki,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/VU0B2850-720x400_8f0780ea-13d8-42db-a801-d202fe2f60e9.jpg?v=1672859052,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vellanki-assorted-sweet-box,Assorted Sweet Box,"<div>
                        <h4>DESCRIPTION</h4>
                                <p>
                                This Assorted Sweet box is probably the most loved amongst everyone as it has something for everyone in the house. It is also the most gifted sweet during Diwali and other pujas because you can almost never go wrong with an Assorted Box! 

Gift your loved ones a box of this special Assorted sweet box from Vellanki Foods during the festivities and be rest assured that you are making their day truly special!
                                </p>
                        
                    </div>",Vellanki Foods,,,"Assortments, GN:Sweets, Indian Sweets, HSN:21069099, Sweets, Indian Sweets",TRUE,Size,250gms,,,,,vellanki-assorted-sweet-box-0,250,,8,deny,manual,7,9.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/123A2321-compressed-720x400.jpg?v=1649734915,1,vellanki-assorted-sweet-box-cherrypick,FALSE,Buy Vellanki Foods Assorted Sweet Box Online | Cherrypick,,,,,,,,,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/123A2321-compressed-720x400_228f48b8-1ba9-43b5-bb61-4650cb0f3d0a.jpg?v=1672859348,g,,,TRUE,TRUE,,,TRUE,,,TRUE,6,8,TRUE,212,,TRUE,7,9,active
vellanki-assorted-sweet-box,,,,,,,,,500gms,,,,,vellanki-assorted-sweet-box-1,500,,0,deny,manual,14,14.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/123A2321-compressed-720x400_89a336ab-636e-4554-a097-8054a0e93e3d.jpg?v=1664345594,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/123A2321-compressed-720x400_228f48b8-1ba9-43b5-bb61-4650cb0f3d0a.jpg?v=1672859348,g,,,,,,,,,,,11,12,,424,,,12.5,13.5,
vellanki-assorted-sweet-box,,,,,,,,,1 Kg,,,,,vellanki-assorted-sweet-box-2,1000,,-1,deny,manual,26,26.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/123A2321-compressed-720x400_11734380-7a3d-4a1a-a0e7-fdebc2bc3a13.jpg?v=1664348731,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/123A2321-compressed-720x400_228f48b8-1ba9-43b5-bb61-4650cb0f3d0a.jpg?v=1672859348,g,,,,,,,,,,,22.5,22.5,,842,,,24.5,25,
vellanki-assorted-sweet-box,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/123A2321-compressed-720x400_228f48b8-1ba9-43b5-bb61-4650cb0f3d0a.jpg?v=1672859348,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vellanki-assorted-dry-fruit-sweets,Assorted Dry Fruit Sweets,"<div>
                        <h4>DESCRIPTION</h4>
                                <p>
                                This carefully picked premium Dry Fruits sweets box has everything to impress your loved ones during Diwali. Be it the super tasty Kaju Burfi or the healthy and tasty Dry Fruit Laddu, this box has something for everyone in the house
Packed into each wonder ball is lots of energy, health and taste - eat two to three and feel fully satisfied for an entire day!
                                </p>
                        <h4>INGREDIENTS</h4>
                                <ul>
                                  <li>Dates, Cashews, Pista, Sugar, Ghee.</li>
                                </ul>
                    </div>",Vellanki Foods,,,"Assortments, Dry Fruits, GN:Sweets, Indian Sweets, HSN:21069099, Sweets, Indian Sweets",FALSE,Size,500gms,,,,,vellanki-assorted-dry-fruit-sweets-0,500,,18,deny,manual,18.5,19.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/123A2264-compressed-720x400_503bdb86-f8cc-460f-9562-286844999309.jpg?v=1649734915,1,vellanki-assorted-dry-fruit-sweets-cherrypick,FALSE,Buy Vellanki Foods Assorted Dry Fruit Sweets Online | Cherrypick,,,,,,,,,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/123A2264-compressed-720x400.jpg?v=1672859360,g,,,TRUE,TRUE,,,TRUE,,,TRUE,15.5,16.5,TRUE,778,,TRUE,17,18.5,active
vellanki-assorted-dry-fruit-sweets,,,,,,,,,1 Kg,,,,,vellanki-assorted-dry-fruit-sweets-1,1000,,20,deny,manual,35,36.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/123A2264-compressed-720x400_1a9fcee5-de1e-49c2-990b-706057f2c067.jpg?v=1649734915,2,vellanki-assorted-dry-fruit-sweets-cherrypick,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/123A2264-compressed-720x400.jpg?v=1672859360,g,,,,,,,,,,,30.5,31.5,,1550,,,34,34.5,
vellanki-assorted-dry-fruit-sweets,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/123A2264-compressed-720x400.jpg?v=1672859360,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vellanki-ariselu-oil,Ariselu (Oil),"<div>
                        <h4>DESCRIPTION</h4>
                                <p>
                                In Andhra Pradesh and Telangana, Sankranti is never complete without an overdose of Ariselu. It is a state-wide favorite for other festivals and functions as well. Ancient Indians knew that preparing sweets and other dishes from freshly-harvested rice was bad for the health because of its moisture content. So they improvised and came up with an ingenious way of preparing Ariselu, which is still how it is prepared today.


For the calorie conscious, this Ariselu alternative which uses sunflower oil in place of ghee is the perfect way to celebrate taste, minus the guilt!

                                </p>
                        <h4>INGREDIENTS</h4>
                                <ul>
                                  <li>Rice flour, Jaggery, Sesame, Sunflower Oil.</li>
                                </ul>
                    </div>",Vellanki Foods,,,"HSN:21069099, Sweets, Indian Sweets",FALSE,Size,250gms,,,,,vellanki-ariselu-(oil)-0,250,,8,deny,manual,6.5,9,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/Ariselu_Oil_-_1_-720x400.jpg?v=1649734916,1,vellanki-ariselu-oil-cherrypick,FALSE,Shop Ariselu (Oil) by  Vellanki Foods | Cherrypick,"Indulge in the rich taste of Ariselu by Vellanki Foods. Buy it now at Cherrypick, your one-stop-shop for traditional Indian sweets!",,,,,,,,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/Ariselu_Oil_-_1_-720x400_7eefbe9e-d950-4017-b6eb-1ca2575da41e.jpg?v=1672859061,g,,,TRUE,TRUE,,,TRUE,,,TRUE,5.5,8,TRUE,191,,TRUE,7,8.5,active
vellanki-ariselu-oil,,,,,,,,,500gms,,,,,vellanki-ariselu-(oil)-1,500,,-3,deny,manual,13.5,13.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/Ariselu_Oil_-_1_-720x400_bfaac81f-87fd-4a1b-9fce-b26789f6cad9.jpg?v=1654494254,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/Ariselu_Oil_-_1_-720x400_7eefbe9e-d950-4017-b6eb-1ca2575da41e.jpg?v=1672859061,g,,,,,,,,,,,10.5,11.5,,383,,,11.5,13,
vellanki-ariselu-oil,,,,,,,,,1 Kg,,,,,vellanki-ariselu-(oil)-2,1000,,17,deny,manual,24.5,25.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/Ariselu_Oil_-_1_-720x400_4925442e-ece5-4b86-bbf5-363fd96ecf30.jpg?v=1663794029,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/Ariselu_Oil_-_1_-720x400_7eefbe9e-d950-4017-b6eb-1ca2575da41e.jpg?v=1672859061,g,,,,,,,,,,,21.5,21.5,,759,,,23.5,23.5,
vellanki-ariselu-oil,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/Ariselu_Oil_-_1_-720x400_7eefbe9e-d950-4017-b6eb-1ca2575da41e.jpg?v=1672859061,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vellanki-ariselu-ghee,Ariselu (Ghee),"<div>
                        <h4>DESCRIPTION</h4>
                                <p>
                                Made with jaggery, rice flour, and the perfect amount of ghee, Ariselu from Vellanki Foods is a must try. Exquisitely prepared with the perfect combination of all the ingredients, it is an important part of the festivities in Andhra Pradesh and Telangana after the harvest season every year. Ariselu is easy on the digestive system, making it the crowd favourite during functions and festivals. It is also garnished with poppy seeds to provide a crunch with every bite.


With Ariselu, biting off more than you can chew might not be that bad!
                                </p>
                        <h4>INGREDIENTS</h4>
                                <ul>
                                  <li>Rice flour, Jaggery, Ghee, Poppy Seeds.</li>
                                </ul>
                    </div>",Vellanki Foods,,,"GN: Ariselu, HSN:21069099, Sweets, Indian Sweets",TRUE,Size,250gms,,,,,vellanki-ariselu-(ghee)-0,250,,-36,deny,manual,7,9.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/ariselu-ghee-vellanki-foods-720x400.jpg?v=1649734917,1,vellanki-ariselu-ghee-cherrypick,FALSE,Shop Ghee-made Ariselu by Vellanki Foods | Cherrypick,"Indulge in the rich taste of Ghee-made Ariselu by Vellanki Foods. Buy it now at Cherrypick, your one-stop-shop for traditional Indian sweets!",,,,,,,,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/ariselu-ghee-vellanki-foods-720x400_f2977902-c7ea-482c-8108-1aec189f68a2.jpg?v=1672859059,g,,,TRUE,TRUE,,,TRUE,,,TRUE,6,8,TRUE,212,,TRUE,7,9,active
vellanki-ariselu-ghee,,,,,,,,,500gms,,,,,vellanki-ariselu-(ghee)-1,500,,3,deny,manual,14,14.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/ariselu-ghee-vellanki-foods-720x400_f69dc98e-a044-448e-a39f-2d494609563d.jpg?v=1663791584,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/ariselu-ghee-vellanki-foods-720x400_f2977902-c7ea-482c-8108-1aec189f68a2.jpg?v=1672859059,g,,,,,,,,,,,11,12,,424,,,12.5,13.5,
vellanki-ariselu-ghee,,,,,,,,,1 Kg,,,,,vellanki-ariselu-(ghee)-2,1000,,13,deny,manual,26,26.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/ariselu-ghee-vellanki-foods-720x400_89adc9d6-6463-4391-aa09-4b4506ba6e92.jpg?v=1663794035,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/ariselu-ghee-vellanki-foods-720x400_f2977902-c7ea-482c-8108-1aec189f68a2.jpg?v=1672859059,g,,,,,,,,,,,22.5,22.5,,842,,,24.5,25,
vellanki-ariselu-ghee,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/ariselu-ghee-vellanki-foods-720x400_f2977902-c7ea-482c-8108-1aec189f68a2.jpg?v=1672859059,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vellanki-andhra-tomato-pickle,Andhra Tomato Pickle,"<div>
                        <h4>DESCRIPTION</h4>
                                <p>
                                The tomato pickle defines Telugu cuisine in a single bowl! It is bright red from the combination of tomatoes and chillies, a perfect amalgamation that’s extra spicy, slightly sweet, a little tangy and completely delicious. The pleasing aroma is at entirely another level, and is guaranteed to make you want to eat more than your usual helping at lunch!


You need nothing more than a dollop of this pickle with plain rice and ghee to make yourself a hearty meal!

                                </p>
                        <h4>INGREDIENTS</h4>
                                <ul>
                                  <li>Tomatoes, Garlic, Tamarind, Fenugreek seeds, Mustard powder, Salt, Chilli powder, Groundnut Oil</li>
                                </ul>
                    </div>",Vellanki Foods,,,"GN:Indian Pickles, Indian Pickles, HSN:21069099, pickles",TRUE,Size,250gms,,,,,vellanki-andhra-tomato-pickle-0,250,,-17,deny,manual,6,8.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/tomato_20Edit_720x400-720x400_5d9fbf3b-2314-4dbc-be58-7d7e8336b5cb.jpg?v=1649734917,1,vellanki-andhra-tomato-pickle-cherrypick,FALSE,Buy Vellanki Foods Andhra Tomato Pickle Online | Cherrypick,,,,,,,,,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/tomato_20Edit_720x400-720x400_54149a94-cdfe-43f8-822e-58570a0d77f3.jpg?v=1672859472,g,,,TRUE,TRUE,,,TRUE,,,TRUE,5,7.5,TRUE,154,,TRUE,6.5,8,active
vellanki-andhra-tomato-pickle,,,,,,,,,500gms,,,,,vellanki-andhra-tomato-pickle-1,500,,13,deny,manual,12.5,12.5,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/tomato_20Edit_720x400-720x400.jpg?v=1649734917,2,vellanki-andhra-tomato-pickle-cherrypick,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0568/6267/1023/products/tomato_20Edit_720x400-720x400_54149a94-cdfe-43f8-822e-58570a0d77f3.jpg?v=1672859472,g,,,,,,,,,,,10,10.5,,310,,,10.5,12,
